gene_id	split	split_source	split_strategy	random_seed
ENSG00000126457	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000105193	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000157778	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163785	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000197265	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000265241	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000173812	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000112578	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000149100	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000151461	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000055130	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136104	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000197498	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000241837	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000261150	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000146918	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000213741	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000035687	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000088205	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000124608	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000119203	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000158623	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000117597	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000179950	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000063177	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000141076	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000154473	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000074054	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000165280	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000100479	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000204070	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000104980	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000127337	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000128908	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000137513	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000134453	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000197170	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000106028	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000188566	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000105176	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000197870	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000104859	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000124787	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000048707	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000122406	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000101181	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000259803	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000167967	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000053900	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000110200	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163539	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000123600	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000112159	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000104976	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143947	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000108883	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000138750	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000162244	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000180104	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000131473	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000116688	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000118193	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000198887	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136448	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000054116	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000198380	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136718	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000198356	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143294	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000113643	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000105656	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143476	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000100764	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143621	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000161800	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000185591	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000103275	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000159147	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132356	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000111602	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000123066	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000064313	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000152404	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163684	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000156502	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000116459	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000228716	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000142230	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000198755	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000112282	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000178921	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000277791	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000140650	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000121579	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000176225	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143751	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000162851	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000152253	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000229117	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000150764	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000164162	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000144741	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000142937	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000144028	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000172409	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000137947	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000021776	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000087087	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143368	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000182173	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000007168	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000141543	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000100804	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000166508	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000131469	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000100347	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000166233	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000122545	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132952	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000144713	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163811	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000137492	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000186166	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000215421	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000182220	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000103035	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000138073	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000087269	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000148843	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000214517	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000129351	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000148308	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163931	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000198042	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000078674	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000137807	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000092439	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000047249	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000145912	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000141101	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000130119	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000127804	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000125352	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000183520	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000076003	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000109920	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000068784	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000185246	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000182154	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000133706	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000083896	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000186141	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136270	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000058600	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000010292	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000105372	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000177971	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132676	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000109805	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000110713	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000154079	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136709	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000169710	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000080986	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000113569	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000205323	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000130165	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000141456	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000107371	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000162396	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000047315	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000178971	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000134809	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000060069	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000115207	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000069329	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000116874	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000196419	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000041802	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000152684	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000039650	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000123154	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000112742	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000044574	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000241973	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000120800	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000070785	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000138346	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000176102	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000135040	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000105402	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000103051	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136758	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000113460	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000275835	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000128626	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000145386	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000120705	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000111640	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000140740	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000276368	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000135070	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000142207	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000112312	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000161888	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000071859	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000182512	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000145604	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000105810	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000165629	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000062822	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000185946	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000048544	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000066336	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000185024	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163882	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000127184	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132604	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000158169	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000160949	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000167842	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000115128	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000138592	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000085231	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132394	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000004455	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000018699	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000117360	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000114346	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000014164	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000177731	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000103549	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000166598	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132467	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000100410	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000106636	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000116560	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000134982	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000160948	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000128534	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000124143	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000205609	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000159140	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000001084	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000140396	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000170860	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132155	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000106246	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000156508	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000164941	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000182446	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000080603	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000100567	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000073111	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000179115	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000205659	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000185055	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000154813	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000132603	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143374	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000168496	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000143436	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000267673	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000106615	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000155868	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000008988	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136710	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000117410	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000163159	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000135336	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000119720	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000139697	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000103502	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000205339	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000176092	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000183751	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000130726	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000101138	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000145734	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000099783	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000117543	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000130255	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000242028	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000136485	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000082515	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000213639	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000014919	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000161016	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000174437	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000165630	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000128513	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000123374	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000112029	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000186432	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000274808	val	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000171763	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000113141	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000148606	train	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000110768	test	ProGATE_v2_stratified_rebuild	70/15/15	42
ENSG00000135476	train	ProGATE_v2_stratified_rebuild	70/15/15	42
