gene_id	split	split_source	split_strategy	random_seed
FBgn0000636	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0000639	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0000644	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0000658	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0000810	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0000964	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001084	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001085	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001089	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001090	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001092	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001098	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001104	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001114	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001125	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001134	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001138	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001147	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001170	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001174	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001187	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001202	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001206	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001217	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001223	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001226	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001228	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001247	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001254	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001255	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001256	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001257	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001258	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001263	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001269	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001280	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001281	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001296	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001308	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001311	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001313	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001316	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001323	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001330	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0001942	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002036	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002044	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002284	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002531	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002562	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002565	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002567	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002573	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002576	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002577	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002578	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002592	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002609	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002632	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002641	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002645	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002673	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002707	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002709	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002715	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002719	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002773	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002789	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002842	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002855	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002856	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002863	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002865	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002868	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002872	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002873	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002887	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002891	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002899	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002901	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002905	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002909	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002930	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002931	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002937	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002938	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002940	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0002989	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003002	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003008	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003042	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003067	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003068	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003082	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003086	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003090	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003091	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003134	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003159	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003175	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003187	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003210	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003227	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003249	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003257	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003274	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003275	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003279	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003292	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003302	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003310	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003330	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003372	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003375	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003377	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003380	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003401	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003416	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003423	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003429	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003447	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003464	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003479	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003480	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003482	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003495	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003507	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003510	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003512	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003520	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003527	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003638	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003654	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003655	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003656	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003676	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003687	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003701	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003719	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003733	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003741	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003747	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003861	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003885	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003890	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003942	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003965	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003969	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003980	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0003996	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004034	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004045	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004052	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004055	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004066	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004087	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004107	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004108	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004181	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004228	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004237	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004359	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004360	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004367	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004369	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004370	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004372	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004373	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004387	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004390	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004397	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004400	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004401	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004407	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004431	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004465	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004512	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004513	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004514	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004554	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004573	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004574	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004575	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004580	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004581	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004584	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004588	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004590	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004594	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004611	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004619	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004622	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004623	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004638	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004654	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004687	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004698	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004795	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004797	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004828	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004832	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004839	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004841	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004842	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004852	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004860	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004862	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004868	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004870	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004880	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004889	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004896	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004897	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004910	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004919	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0004926	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005355	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005386	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005533	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005619	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005633	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005638	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005655	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005660	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005664	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005666	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005670	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005671	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005694	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005695	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005696	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0005775	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0008635	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0008636	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0008651	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010014	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010041	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010052	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010226	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010240	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010258	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010263	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010265	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010287	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010295	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010315	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010323	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010329	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010339	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010342	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010380	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010385	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010387	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010388	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010395	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010399	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010401	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010406	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010407	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010408	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010414	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010425	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010431	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010435	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010497	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010590	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010612	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010622	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010909	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0010926	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011205	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011206	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011230	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011236	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011244	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011270	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011276	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011279	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011280	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011281	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011284	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011289	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011293	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011335	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011336	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011554	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011569	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011582	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011584	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011592	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011596	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011603	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011642	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011659	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011660	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011668	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011669	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011670	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011676	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011694	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011710	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011739	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011740	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011741	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011743	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011746	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011747	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011762	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011768	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011769	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011770	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011774	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011822	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011829	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011832	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0011837	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0012034	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0012042	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0012344	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013301	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013305	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013308	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013325	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013334	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013435	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013467	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013531	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FBgn0013717	test	ProGATE_v2_stratified_rebuild	70/15/15	42
