gene_id	split	split_source	split_strategy	random_seed
FGRAMPH1_01G00097	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00099	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00101	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00103	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00105	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00107	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00109	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00111	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00113	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00115	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00117	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00119	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00121	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00123	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00125	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00127	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00129	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00131	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00133	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00135	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00137	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00139	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00141	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00143	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00145	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00147	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00149	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00151	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00153	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00155	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00157	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00159	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00161	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00163	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00165	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00167	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00169	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00171	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00173	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00175	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00177	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00179	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00181	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00183	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00185	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00187	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00189	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00191	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00193	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00195	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00197	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00199	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00201	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00203	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00205	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00207	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00209	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00211	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00213	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00215	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00217	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00219	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00221	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00223	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00225	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00227	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00229	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00231	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00233	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00235	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00237	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00239	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00241	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00243	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00245	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00247	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00249	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00251	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00253	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00255	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00257	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00259	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00261	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00263	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00265	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00267	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00269	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00271	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00273	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00275	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00277	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00279	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00281	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00283	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00285	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00287	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00289	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00291	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00293	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00295	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00297	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00299	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00301	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00303	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00305	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00307	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00309	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00311	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00313	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00315	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00317	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00319	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00321	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00323	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00325	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00327	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00329	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00331	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00333	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00335	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00337	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00339	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00341	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00343	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00345	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00347	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00349	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00351	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00353	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00355	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00357	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00359	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00361	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00363	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00365	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00367	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00369	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00371	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00373	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00375	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00377	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00379	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00381	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00383	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00385	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00387	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00389	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00391	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00393	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00395	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00397	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00399	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00401	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00403	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00405	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00407	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00409	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00411	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00413	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00415	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00417	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00419	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00421	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00423	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00425	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00427	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00429	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00431	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00433	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00435	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00437	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00439	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00441	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00443	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00445	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00447	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00449	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00451	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00453	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00455	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00457	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00459	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00461	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00463	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00465	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00467	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00469	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00471	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00473	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00475	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00477	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00479	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00481	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00483	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00485	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00487	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00489	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00491	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00493	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00495	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00497	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00499	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00501	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00503	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00505	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00507	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00509	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00511	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00513	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00515	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00517	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00519	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00521	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00523	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00525	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00527	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00529	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00531	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00533	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00535	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00537	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00539	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00541	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00543	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00545	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00547	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00549	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00551	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00553	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00555	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00557	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00559	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00561	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00563	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00565	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00567	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00569	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00571	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00573	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00575	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00577	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00579	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00581	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00583	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00585	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00587	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00589	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00591	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00593	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00595	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00597	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00599	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00601	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00603	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00605	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00607	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00609	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00611	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00613	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00615	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00617	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00619	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00621	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00623	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00625	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00627	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00629	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00631	test	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00633	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00635	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00637	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00639	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00641	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00643	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00645	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00647	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00649	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00651	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00653	val	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00655	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00657	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00659	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00661	train	ProGATE_v2_stratified_rebuild	70/15/15	42
FGRAMPH1_01G00663	train	ProGATE_v2_stratified_rebuild	70/15/15	42
